,SPY,QQQ,IWM,EFA
2022-12-12,1251.364820097225,1133.9318228041584,352.9349389787005,345.00874745823694
2022-12-13,1298.0001755363487,1132.1900049898757,355.7846289705024,354.8005898928615
2022-12-14,1280.9602625456737,1149.2873148586093,355.25156679998344,350.556897826623
2022-12-15,1288.6826555282921,1150.0960516831694,344.26559644672295,356.33190196570945
2022-12-16,1255.6068103013693,1159.8626247029806,339.2390693557434,344.9001233773987
2022-12-17,1283.4862560524143,1167.233944711352,338.54951435756567,343.95769892987107
2022-12-18,1311.301553931383,1157.9336639679598,333.9091977663125,344.21446391648396
2022-12-19,1304.2327696816699,1184.1048203804125,330.02588071113377,343.05098612707565
2022-12-20,1305.3257847427742,1201.7827887919798,340.76015337242876,340.51280038003375
2022-12-21,1303.5317923852303,1227.3532277711581,341.126945956559,336.16510300544684
2022-12-22,1262.6443186495458,1235.8568648642974,342.1054159590242,341.44726071544704
2022-12-23,1302.9465419321311,1214.2579501145997,337.6922953841658,348.5153900198616
2022-12-24,1283.7547798589799,1257.1168326321113,345.91255318511253,348.1171887100626
2022-12-25,1265.017834077514,1251.1582799557605,344.6172683392302,340.7354678392975
2022-12-26,1261.8486434806427,1260.9319454350107,341.21649577243807,353.3593079214704
2022-12-27,1287.8688459040313,1277.6963296338224,330.7630124409563,347.3696407400236
2022-12-28,1273.3646533011822,1287.5061732480472,330.52427508513676,337.54573589471045
2022-12-29,1225.2182924665437,1311.9511921498602,327.05846472884514,324.3906750360434
2022-12-30,1204.2766121843563,1341.0904439404371,338.43448922626345,325.1991014176197
2022-12-31,1215.1431310896244,1335.7412445270875,351.3238736219857,323.9500336568246
2023-01-01,1270.177785145214,1380.5689874637283,342.92196191616057,330.8643325061139
2023-01-02,1239.1906682747108,1373.905827983689,335.47916067267533,335.1003740722233
2023-01-03,1208.0753148500135,1383.882055906754,333.79714145348123,337.21952761742443
2023-01-04,1172.6621831428492,1373.8802973486731,328.5577723656367,335.56201794554613
2023-01-05,1135.464745421856,1356.1768477626154,330.1545972076262,343.2662335074481
2023-01-06,1163.7596755147636,1385.489381808849,328.1689447923758,356.5070927271874
2023-01-07,1199.6737384065884,1475.491802206595,330.18040872219717,363.95626855507015
2023-01-08,1204.5484338757096,1465.5874643937327,337.127456689027,360.77809948467683
2023-01-09,1193.9301322971028,1502.3981425810982,330.1927709828177,366.6451173573279
2023-01-10,1238.0943380417136,1493.383523851396,336.9993032529772,363.8903562028879
2023-01-11,1243.0294863433317,1493.8171167126868,332.2899112608698,356.1141254984931
2023-01-12,1271.0461078159722,1548.034935125511,347.0529880309803,349.94306697934394
2023-01-13,1258.6142189963823,1515.9095731480415,358.6679359255353,347.6189495845214
2023-01-14,1260.358452482188,1476.6152210285427,358.03666027314233,348.5166833642614
2023-01-15,1230.1662633357564,1474.7794936330836,351.37840344814805,363.3613246928556
2023-01-16,1246.3687369364611,1495.2323358046044,343.5272351367255,357.18860032682625
2023-01-17,1251.7631383347375,1509.9173810093014,349.75711824294285,366.9529742581954
2023-01-18,1230.181603364898,1521.6092901136897,349.7193271636985,364.81432053215445
2023-01-19,1209.2975580609973,1523.4098700706504,356.44082884971,350.57014453929935
2023-01-20,1249.6441497364067,1548.3377845698985,372.6921812079712,347.2157322247548
2023-01-21,1300.5564425045914,1461.4199178989568,367.17742155243315,355.66178364461246
2023-01-22,1295.672025099194,1440.359022232915,358.43323336821203,358.30107468875434
2023-01-23,1298.0778200591715,1438.3838477027255,359.99624776627684,361.39178530222114
2023-01-24,1309.1615050500375,1459.5247241277716,368.51772126830497,371.3083048426316
2023-01-25,1313.6998836957766,1504.4180626740717,361.8318477599721,363.87339896170846
2023-01-26,1271.0731460492007,1478.7603862317405,362.2635877205822,356.477453382843
2023-01-27,1282.6380762929855,1523.249272353321,372.5133823538028,340.8683803177127
2023-01-28,1230.7960724456752,1510.279146644442,360.7248236066698,347.07401701713906
2023-01-29,1213.4984751082113,1507.1136076156104,362.6077840520316,351.1760790504028
2023-01-30,1226.4404521643078,1525.5041625010585,358.8913525485626,356.4760575280029
2023-01-31,1241.8670300995784,1520.0758458502642,359.96357125178645,348.3148643459218
2023-02-01,1222.5201868413258,1554.979845310859,365.2925433435284,337.48527313002563
2023-02-02,1211.9682805974762,1543.2190105211569,367.0928052149757,328.85913830094603
2023-02-03,1198.2581804122367,1532.0087788233807,359.93024302158,323.00831391761255
2023-02-04,1196.3940837736918,1565.3655902250687,356.518210724288,333.3714189884891
2023-02-05,1196.351149630101,1542.4266344689531,367.0203074341507,340.27692630569055
2023-02-06,1213.059375903274,1550.9001353103629,369.62753557617094,337.3413623793657
2023-02-07,1201.1838848218774,1500.991427549925,376.08012555284967,339.53614349215894
2023-02-08,1210.7930582742774,1557.4013461489494,378.156498360732,335.12820407909703
2023-02-09,1223.7450626722155,1596.2380902269792,384.5179408750834,337.7475600127958
2023-02-10,1229.2222690515812,1687.3374466832543,381.67426153160704,330.3117276491498
2023-02-11,1223.468125137067,1733.9795519323147,376.04818748997326,335.47313099058346
2023-02-12,1228.5105008583535,1696.0908128864987,382.0269850918616,329.98519861960034
2023-02-13,1247.7441814435072,1719.784648237332,390.93399223557947,335.5148109562494
2023-02-14,1269.4972595452593,1689.341660818165,384.04245320806547,332.82527187677675
2023-02-15,1317.0948200477674,1744.3808053971484,379.833958334473,327.7713049268128
2023-02-16,1291.9179439157992,1707.2379788707453,378.7853466331909,338.68689210403755
2023-02-17,1281.239212840263,1669.2822605208082,391.45327866541544,340.0575888251144
2023-02-18,1241.1748260197558,1617.2020410165403,396.0850172021065,338.04240789026744
2023-02-19,1265.1346518990867,1602.2837005176411,385.9265789964526,343.3790437778612
2023-02-20,1257.327467224991,1581.130927562229,385.4022082353411,334.4659563060864
2023-02-21,1263.1545840493711,1542.5044871647326,383.70342005581415,342.1237012766476
2023-02-22,1248.603165433152,1605.9308670012572,374.99193514232553,341.34151186156095
2023-02-23,1241.0916794146513,1623.8521254344187,374.393985877904,345.6405048132507
2023-02-24,1272.4640035133475,1638.1144792222901,372.4146679775272,335.2718724594555
2023-02-25,1290.9002578139173,1691.8610922057082,369.9157517912353,332.88372109716636
2023-02-26,1288.6683625218157,1701.4048920254036,367.09756393219845,333.0807142994025
2023-02-27,1309.2647059789708,1676.956784230701,378.2500653618041,340.18542281171
2023-02-28,1330.7779394072372,1621.7024912995828,375.6964348369588,345.0188493874372
2023-03-01,1321.0609684764504,1596.5984064227446,376.2579269974782,342.49241473302277
2023-03-02,1283.4523383800793,1646.223179607508,376.00392795623793,344.8496296179557
2023-03-03,1261.2084567637578,1606.2093465797193,372.41143569222265,353.80285381448175
2023-03-04,1228.4580707215816,1618.4024238913203,373.1906248464596,352.56678954985045
2023-03-05,1258.0318486500762,1653.0432903251822,373.865594410079,350.57083357525
2023-03-06,1292.8004788454443,1663.335467647463,374.6497127623532,337.7374053011195
2023-03-07,1335.1428058185609,1677.4999680627382,368.45066692180166,336.02556367463575
2023-03-08,1282.930797063017,1700.4903473388683,367.11837258041214,324.6977334563103
2023-03-09,1311.373634781029,1714.2955985193435,372.9300149827164,324.11811605382525
2023-03-10,1371.3819995734266,1771.2468789641198,371.7770854572882,330.75261457238463
2023-03-11,1402.9241605746258,1735.642940076798,373.16850746548147,317.18269045053734
2023-03-12,1344.5160741172824,1744.8810950159175,374.60450656863816,325.2721104475024
2023-03-13,1393.6136450387016,1683.4101786506646,377.9336771314873,323.29254726811183
2023-03-14,1395.473660231613,1615.8266454945583,382.3711528413337,323.27854986298206
2023-03-15,1389.6972489337838,1613.9962717486112,381.2322345774749,320.2064485391164
2023-03-16,1402.9930154739804,1632.4482001446202,374.533788909408,309.5752515934052
2023-03-17,1374.551758808298,1687.4089838668008,365.697948873319,304.91755186833217
2023-03-18,1375.3157371762284,1771.9666677547982,373.404187151135,318.1393898778985
2023-03-19,1421.328396343682,1820.2743926137284,379.3906653891914,311.3970262577831
2023-03-20,1439.851325544615,1847.8643554317225,384.5422813009702,301.8100549955671
2023-03-21,1442.2550441271599,1854.7128141433611,391.0274717819616,302.8154921030348
2023-03-22,1445.5647197715002,1799.6735829229267,389.96098597437873,302.44763431246935
2023-03-23,1412.51552493533,1795.3223240254438,385.31037171018863,300.6484244397896
2023-03-24,1408.9889877755265,1843.1795719788774,378.01770063704294,300.88571727494895
2023-03-25,1364.3614412088589,1877.5312437593582,370.0558801523833,304.93985731742725
2023-03-26,1393.2446807523174,1830.7597831424287,379.32645586479435,301.5305374292862
2023-03-27,1334.3190942021315,1854.3079908043596,375.7914361229878,302.8566224276008
2023-03-28,1358.00828164757,1874.945199227672,383.99574803994886,309.2769004090266
2023-03-29,1385.5640950293698,1889.0560017455525,382.7544891358743,303.3330024801288
2023-03-30,1423.3064315794334,1888.9481187457632,377.8015051105647,289.7120773995499
2023-03-31,1426.4941933807345,1915.218667025854,369.80714609803937,293.77194324604113
2023-04-01,1453.6133039178533,1943.0872289272838,365.66534450741176,309.0067170206995
2023-04-02,1449.7011875490634,1919.277643721205,376.374000615348,309.11578687625473
2023-04-03,1416.4071868797732,1937.7919780648754,368.48467745611765,310.5219419992114
2023-04-04,1461.1709913783857,1931.4311689566948,384.6116278598828,308.8446491389064
2023-04-05,1459.0717510178397,1875.7650241311494,378.38867867429866,318.97081631988834
2023-04-06,1419.223967120163,1855.7416887850686,384.2990083672123,318.6344353760064
2023-04-07,1406.738523711952,1799.503250139419,383.3758698354674,317.6064989491993
2023-04-08,1395.464629598766,1836.0426566013984,381.11634641206797,323.6072108433041
2023-04-09,1409.114321143374,1850.0826484358279,371.7331596558615,320.64834009434935
2023-04-10,1477.5751259338906,1837.894275334739,371.1879078228521,312.6708797320046
2023-04-11,1493.8410486733537,1891.8041066619248,362.8692964485334,318.3963984357878
2023-04-12,1500.7838900445088,1895.3257921109682,351.04385635833796,314.80902914884666
2023-04-13,1577.124242494896,1842.7633959367683,352.0605353065906,308.88128055671564
2023-04-14,1609.1095633495702,1827.5508182749827,347.7885478503061,322.29199806844593
2023-04-15,1618.1215571439436,1889.162867191358,359.883959332189,321.3034568014671
2023-04-16,1603.4823078989277,1864.968739021384,367.3378800510169,324.65742403575814
2023-04-17,1614.4618933586787,1876.2004917556692,380.2126578956009,325.0116771338866
2023-04-18,1613.1259817709893,1905.2747983958793,375.25772783754115,319.46084693999165
2023-04-19,1616.886817294115,1928.8524083454731,376.46904231852506,324.05828575538845
2023-04-20,1660.7854135267414,2026.7112693528816,357.4238740532797,326.26664405487713
2023-04-21,1643.7565265959179,1980.5772642856534,355.5928341968785,322.1532541754641
2023-04-22,1661.5568123740504,1939.362068295557,356.4722223314758,325.11897222254106
2023-04-23,1694.2392185298106,1895.8437674069824,357.75102395791987,321.9528099446366
2023-04-24,1672.7877584608552,1885.5991669814973,357.6267742062601,315.076376537886
2023-04-25,1646.3144498535494,1928.482026383107,358.2824937328087,307.7235237088349
2023-04-26,1642.1925740841086,1890.040933981706,339.52816751129365,309.54482189162525
2023-04-27,1627.9144100935728,1933.5654792448838,341.44320265326786,307.33805046920713
2023-04-28,1666.7012019487147,1935.8920549240786,344.93298291790404,316.8670748666306
2023-04-29,1634.4575558013526,1894.3737266994524,354.4653698174669,316.7532886048492
2023-04-30,1637.5159132901222,1830.082225022569,357.2677193885769,311.973776817093
2023-05-01,1723.9210442396702,1775.9038199572894,356.5129888861533,313.1165509205171
2023-05-02,1739.0908972822065,1753.2871887107804,364.6614949221598,305.2680191232652
2023-05-03,1760.2367318710083,1748.239700027848,348.0418835658012,304.9072149800172
2023-05-04,1802.4772282361314,1796.8419567169262,344.64808639213146,307.01323354701333
2023-05-05,1786.7583052571456,1826.7024833499097,339.5793539513427,308.37121440485157
2023-05-06,1749.4029928352143,1797.206643393388,339.5146919758186,316.67002382964824
2023-05-07,1756.4677080626975,1812.8621603591062,325.0709171532756,333.7227772029005
2023-05-08,1766.6990905631164,1874.679714283947,333.9315655420524,338.4033703620857
2023-05-09,1711.292048249028,1947.2462094581313,332.43351340024367,346.64961471555733
2023-05-10,1725.0397734153248,1936.0078700839033,334.7271807547123,364.92204926980554
2023-05-11,1763.229581926098,1974.4577872635643,336.3921655466141,357.83044259669424
2023-05-12,1732.1928613909138,2031.1313029220512,345.16668201180147,358.945942210505
2023-05-13,1748.2220022610575,1971.8091891646525,332.7157207467654,355.7086040435693
2023-05-14,1780.5896009718153,1952.6810968480943,333.6307549180523,361.935139062898
2023-05-15,1802.5063447245554,2042.3553483966375,341.5378209788898,364.08865668524385
2023-05-16,1828.1384979479967,2031.1111385178351,341.03963203827806,358.35666231317896
2023-05-17,1820.1196306731879,1916.5064567966456,334.7799015676847,358.61439774200716
2023-05-18,1780.4250773834508,1912.8317556501217,330.9262375759673,366.3855392923722
2023-05-19,1765.4563532814961,1957.3220709083032,328.4999426372123,357.1342181769332
2023-05-20,1745.7566500697053,1958.5559811462574,323.9585782505724,351.6599935205444
2023-05-21,1743.8283388844814,1987.7726416676473,323.1315256107438,345.2329061637903
2023-05-22,1783.2692004216613,2026.4371981224738,333.19382857456657,347.6677250933057
2023-05-23,1737.9591223840464,2013.109269818732,329.4014083138068,356.5796126422316
2023-05-24,1743.8520830167397,1993.302014799632,326.36735854774247,342.70254082339744
2023-05-25,1708.0091870648039,2000.4284588700198,329.5470794822249,343.52188253777825
2023-05-26,1683.7568816629332,2008.5578269383298,328.5611001499382,337.39906533525186
2023-05-27,1703.5296288453976,2011.7369475318048,320.1018144596205,344.4243440349931
2023-05-28,1664.2980614467872,2016.5772274377744,319.8702185887476,342.9672940155976
2023-05-29,1689.7630899012963,1987.605622773022,319.3978543387746,344.036779454447
2023-05-30,1645.5012461117035,2018.6650929197117,325.8545398069116,344.1996368676228
2023-05-31,1668.4326532660123,2044.0253753348009,319.7399588747661,352.202468499055
2023-06-01,1618.3288283649085,1991.1272178086126,326.2468901783161,367.1163528153032
2023-06-02,1599.2548080395372,1976.6780301523686,325.77201959524507,359.0585721692674
2023-06-03,1661.9101995915855,1981.351664398641,318.7920396616724,352.4590363259413
2023-06-04,1720.5406809809997,1961.2715453860671,310.71105933655804,354.9100455489622
2023-06-05,1707.2571857041926,1987.4262304332265,323.1288568315871,349.3367363342149
2023-06-06,1721.4850328436419,1985.76215837561,322.2581269095365,356.0987190053556
2023-06-07,1764.3258625896583,1993.4847738547353,328.51514590096184,364.1589114079238
2023-06-08,1789.425454826401,1978.5614965370157,317.6406000816229,360.3799227440008
2023-06-09,1780.5553471811531,1902.1896829332336,335.01471390745866,355.09596276430074
2023-06-10,1754.9714731354313,1826.6774596925807,341.2240656581035,353.3264758079821
2023-06-11,1786.6005230014857,1849.2698986162209,339.65504914511195,354.23936411073555
2023-06-12,1828.3770788057227,1860.0979606024484,337.7504212620425,356.6552390529928
2023-06-13,1893.1512485153432,1877.4273286378702,342.92068681971364,341.11281455951195
2023-06-14,1831.248142434177,1883.4248614269266,347.7705142372306,334.743359331168
2023-06-15,1786.8160333007552,1892.4706589738776,349.21696526135037,332.2149368854794
2023-06-16,1829.739772077456,1930.470334456032,349.46764461236666,327.1250039960171
2023-06-17,1774.7208531986307,1948.6874771036182,353.58797500716094,309.06393819533565
2023-06-18,1820.1413153196725,1990.6759298221004,341.65390527456,297.75789574281026
2023-06-19,1813.2403507675192,1998.5131540631362,339.2959575185352,290.22995452432576
2023-06-20,1795.3450239119136,1987.5363293652986,328.4667057315505,289.70636379613626
2023-06-21,1803.6380955160628,1996.268930531041,332.6288577968058,287.3335762788729
2023-06-22,1756.632142082829,1964.1436443298794,328.3273233590262,283.86888126438646
2023-06-23,1786.714961680698,1950.253584278221,318.32710503068745,288.5714585074531
2023-06-24,1849.0490072658536,1958.1709201143483,313.4700294906579,293.3497016647379
2023-06-25,1882.466680833595,1965.5993276201646,314.56504648337886,294.37774555306885
2023-06-26,1874.1454719792068,1962.4011942953935,313.4332165968307,295.2333902996996
2023-06-27,1818.2819888481613,1909.6216402925565,306.3178171165397,290.3633257054498
2023-06-28,1765.4406936035734,1935.0502967106738,296.1973067016169,286.2578962009048
2023-06-29,1719.9710820727987,1968.590663336371,296.78395940334406,276.7847565076693
2023-06-30,1720.4087576599322,2035.3986516240757,293.5033644956601,275.53788236056533
2023-07-01,1725.1774481040807,2054.4891274166002,292.1383491042295,280.04209998764065
2023-07-02,1756.2814894474645,2055.57672620256,291.3524738705241,287.8750543393225
2023-07-03,1695.1618180368882,2015.3560181484124,294.0162677694974,286.6124485547061
2023-07-04,1741.074425799245,2077.43969806435,299.188565480352,289.5894778275402
2023-07-05,1766.3063091492234,2088.8065635596945,300.21659948128024,273.6485288440123
2023-07-06,1755.6757214291672,2097.949300687837,298.4477756013221,271.42503175671004
2023-07-07,1715.249546909954,2088.3603158063866,298.7449598111828,269.0934528180721
2023-07-08,1759.5206100049684,2076.159574845425,296.8733131742222,277.37824878673274
2023-07-09,1749.8665222805762,2105.988943138715,287.4228354452065,279.7064787130482
2023-07-10,1750.0408561898055,2064.434524861867,293.9158051212845,282.62639641898227
2023-07-11,1764.4012072455657,2133.715845614366,299.42444834067146,285.28036618019024
2023-07-12,1733.3351679600476,2195.7320906404634,311.7273122054297,285.682568005108
2023-07-13,1724.4424550537826,2181.328917964765,326.4375934397553,294.7208387426021
2023-07-14,1755.4234709805141,2145.037415073193,319.00870467413847,281.58180464233374
2023-07-15,1783.3471919330639,2061.3330298397454,317.03443361987104,282.54765204708633
2023-07-16,1812.0416400575054,2011.3871289062936,333.53279065373755,289.1493316603051
2023-07-17,1771.5424229279965,2041.985926688251,333.4290739789245,278.55496594354463
2023-07-18,1764.0617902959207,2055.932805627997,335.2291705252056,283.40409061439647
2023-07-19,1751.007101157903,2077.3701364799995,325.34683243597124,279.26202432939266
2023-07-20,1766.8436137981446,2003.0903110710785,326.48942612347315,280.01601976254085
2023-07-21,1779.6342139776293,1988.289718302575,339.5211933227579,275.81755853633734
2023-07-22,1786.0677077961338,2044.4325867333646,348.54553664502845,281.3002659373566
2023-07-23,1877.2934234469053,2041.5304337056739,344.49142325294724,279.8224859186953
2023-07-24,1867.3399836131277,1991.2326010383688,341.9425931185265,284.73854133749745
2023-07-25,1853.0973601353598,1987.786678459112,334.4625318021169,287.3721188004397
2023-07-26,1811.623662754571,1958.3483697669326,328.98152623903235,282.98732465327373
2023-07-27,1757.6304169487018,1972.4472500836268,316.80845849034273,285.98497979374497
2023-07-28,1716.1101695088735,1974.2447858006096,316.4296575546864,282.3557808812013
2023-07-29,1692.4658728371858,1996.8119256776702,326.29542395850075,282.85954639510004
2023-07-30,1738.2659289324815,1949.734869620516,328.7875567235816,281.2709908097244
2023-07-31,1740.4980394117842,1933.2819823173843,338.06446351290367,286.5224297873797
2023-08-01,1748.1147388554787,1976.8956375191437,345.5721971972204,289.7803631159333
2023-08-02,1745.624635644961,1925.0311576490474,341.9845032760436,289.74720516447246
2023-08-03,1759.304338773705,1887.739182049834,336.99742546367037,285.9436035386887
2023-08-04,1810.2408664258387,1896.2265010550348,332.33769301652507,278.9171463287614
2023-08-05,1740.341389897474,1908.0856387528095,321.2791465466194,279.81478426961235
2023-08-06,1784.1605801176063,1890.4661884404354,321.64773798584486,276.43676082058084
2023-08-07,1697.484199543769,1880.9083058074093,303.6475571529906,266.37954655580415
2023-08-08,1699.2913760838082,1902.0253893235745,307.4141888199447,259.5168382296981
2023-08-09,1776.3300631276766,1935.5896578900554,308.01041775089624,268.22846369061654
2023-08-10,1801.5774323732821,1895.585154482433,311.08382312553647,264.8436272894396
2023-08-11,1815.9773563941321,1910.4025326389885,317.88914750529835,270.77353888723474
2023-08-12,1891.1076781470422,1970.040872362382,319.31517391258933,268.9834428928034
2023-08-13,1865.6349903228956,1966.4629039198576,330.0717502333981,275.8732110252469
2023-08-14,1882.839144639607,1925.4114123841211,334.37027008026786,282.52997754941833
2023-08-15,1905.6881232915887,1883.4737805388659,329.50991187713083,278.0416024618985
2023-08-16,1886.8242414181736,1878.3675564977736,328.11108151842376,267.3373217366962
2023-08-17,1871.4488494101367,1918.6465675131788,313.759382280464,257.48071620135636
2023-08-18,1852.1318518463713,1918.0420646182204,308.3028517820522,253.47662220547764
2023-08-19,1856.296970963452,1926.2778146099938,306.1155535816838,263.37115872174866
2023-08-20,1877.6433618555768,1889.2174839396284,309.6331250180782,261.3480504762862
2023-08-21,1883.2180929710366,1927.69514974742,305.17363459455777,262.23942561651904
2023-08-22,1911.0853015589637,1884.9699797522057,297.8099788034986,269.2996397314151
2023-08-23,1838.2028009270957,1866.9796510566305,286.92044724457725,270.0294667845273
2023-08-24,1831.1118165547568,1891.5947615618572,283.6600856076558,270.5748879472433
2023-08-25,1794.910116283206,1816.899782653522,295.0939191616984,274.102513679295
2023-08-26,1806.6772712216434,1824.1440357362314,296.846691830528,275.8291270336379
2023-08-27,1817.9831822402032,1787.5203572048238,302.62893094189116,275.4186288643026
2023-08-28,1814.6911768076889,1789.006382481474,297.3786730140509,271.6089206837432
2023-08-29,1834.2228612230185,1777.3424801235121,288.310298304858,272.171672987974
2023-08-30,1872.1305938540029,1854.7241086323627,281.49530685386543,278.3337724474222
2023-08-31,1870.801085028011,1841.1189885278613,281.08950825715107,288.5767568718534
2023-09-01,1832.7779642516898,1911.1909087152824,270.234628602678,290.41375235051527
2023-09-02,1776.611107899937,1934.7257902901035,264.98117033909637,294.98067953996286
2023-09-03,1778.7838157009655,1904.9131682732288,262.0228082648531,296.72461167947193
2023-09-04,1788.3031604561281,1918.5172941683013,255.3188224436312,296.3549490067592
2023-09-05,1754.838337721018,1907.8261454913834,244.82395174568217,299.56847711569014
2023-09-06,1781.3866428704414,1918.047228479211,246.36950502208583,306.9330624599694
2023-09-07,1765.9926428262652,1891.8019361231234,246.71896388605194,301.6907389593592
2023-09-08,1709.3005963399014,1957.823374406162,250.71842286511614,293.2057307804007
2023-09-09,1753.6739823233322,1995.393541321818,245.33434978063207,290.24179471553896
2023-09-10,1795.1575040696139,1997.6608599847536,249.21610908960022,291.61883481780717
2023-09-11,1725.0926778971595,2068.987219142784,257.0849337794892,296.8850484667138
2023-09-12,1706.6438304946348,2073.099450126235,258.56595502662447,291.21297291794866
2023-09-13,1687.0764102320786,2120.1721868793393,255.5586876905303,277.2122157573052
2023-09-14,1744.184078096842,2122.858049589039,256.4294796512969,274.5392839392208
2023-09-15,1741.5943992764026,2140.7175343474123,253.20462236530344,273.6133769971746
2023-09-16,1691.1071810157991,2138.302507855718,249.18915700155688,267.46015645715113
2023-09-17,1722.0674017106087,2143.4535158368817,252.74409194338327,263.5778548962178
2023-09-18,1681.0356063531533,2151.8521963017047,252.16823806604273,268.32379916145635
2023-09-19,1673.1418831628096,2124.282973658039,258.4490017538509,268.87776158841643
2023-09-20,1648.4044968368455,2108.3653844416913,256.30033217664504,270.87820743672097
2023-09-21,1630.8457520039392,2100.295076771946,254.68473267408365,269.0926263420177
2023-09-22,1662.5356024157345,2111.02174146307,251.94132368948902,265.19713310932775
2023-09-23,1714.7555114465606,2110.786205974528,246.48288255983928,263.4109824440797
2023-09-24,1672.4391615512773,2161.9728000759224,250.65589119304414,266.1854076595607
2023-09-25,1694.3592827859088,2200.0135173799654,261.98710379371215,258.4925007850362
2023-09-26,1670.5444521056672,2192.4879593148544,260.1219958085222,267.29958971531056
2023-09-27,1648.0885376072276,2255.0510954578203,256.73407376122134,270.52574196384427
2023-09-28,1665.1727615642164,2342.299276914132,253.06195674546797,267.7756909671508
2023-09-29,1632.105376570733,2249.6092129776243,249.76979721550723,272.3036484979135
2023-09-30,1648.3633316963862,2293.0947391694413,258.2776983438565,279.18224591831927
2023-10-01,1673.4462830367709,2262.6634470333056,254.72021477766887,277.4825417948778
2023-10-02,1659.8620513954327,2300.3415138425516,251.88192089673544,276.4213474914495
2023-10-03,1705.359705388478,2359.1994726852963,245.83321662157996,284.9448940123579
2023-10-04,1663.3265902768917,2319.339630454462,247.40490854013834,297.4289313320676
2023-10-05,1709.5457483029254,2236.106001973738,247.19604073727987,297.752922455901
2023-10-06,1645.1769426732933,2274.9194448036637,241.75821943928273,291.08046366162705
2023-10-07,1737.317444766073,2282.229218120369,237.59832589279122,288.49786722316117
2023-10-08,1724.122422418309,2208.434552990259,245.11811807793012,294.6676196791381
2023-10-09,1685.3479437192514,2324.198405071136,245.4011857308011,288.8026844750669
2023-10-10,1678.3624721437654,2354.5828919212745,246.02374901966184,287.7459688383717
2023-10-11,1644.422140698623,2387.5448931916053,246.66746857473095,289.57946095585237
2023-10-12,1658.027008239464,2454.889994974633,253.7713478480315,284.4266621074108
2023-10-13,1704.8574374822467,2427.751384131049,248.64579383749492,290.8780576270565
2023-10-14,1672.153586399978,2435.3112088155453,246.80571757977827,295.09091157557145
2023-10-15,1692.4892142696463,2373.078640467699,246.09611093395822,307.3460777883418
2023-10-16,1642.2145162115244,2345.5716534348344,237.88768201625282,312.34352375983457
2023-10-17,1677.3325109012123,2364.9156318026107,233.6854096535682,306.5515183102886
2023-10-18,1692.2000173264041,2288.5917093487888,238.74816756063586,309.97548332727564
2023-10-19,1729.881889431009,2260.7822085842176,242.52712847469297,316.31977299578233
2023-10-20,1726.5171930441466,2220.3218973878043,247.2388594425438,323.1262837138118
2023-10-21,1712.4122760260323,2227.75428084389,244.4652341454784,318.3038326153293
2023-10-22,1741.4627358882028,2254.634903087112,242.32000863854918,312.8048835929083
2023-10-23,1697.343602955595,2289.4946364276925,233.9243780657366,305.90875728357685
2023-10-24,1640.0192110448586,2336.858353507304,238.44450106534185,316.0440234375063
2023-10-25,1640.6765973857512,2403.0764730924366,243.85398613468868,320.1658347132286
2023-10-26,1628.7564084017117,2433.656087356415,249.32270166592272,315.10777480670896
2023-10-27,1647.721543086172,2528.5383469405265,257.5798767801831,316.06835431769724
2023-10-28,1684.9307737343422,2535.856520116536,259.89352943129126,315.445130827765
2023-10-29,1703.8403977125286,2528.345243115794,268.24739803574187,309.52322375654234
2023-10-30,1739.5436817119837,2560.522097197638,267.3076358976728,309.9022126210974
2023-10-31,1751.6249038377719,2550.7385850172277,258.15494901043957,311.2419893168809
2023-11-01,1769.9225500169478,2648.343242542799,262.76877836110015,323.6607088542034
2023-11-02,1766.6809987890301,2710.28534431503,253.58439664156643,319.6037737947719
2023-11-03,1784.081208532153,2752.6373414043137,254.57633554562727,309.01630274760805
2023-11-04,1790.9328156421923,2761.2621397697662,259.61693307488866,302.7522942683795
2023-11-05,1803.519702875946,2740.220327847676,261.43675150085573,297.5439698950615
2023-11-06,1798.414899306368,2780.316663311958,273.7614885610107,295.1617374114458
2023-11-07,1828.661446931083,2719.703534898043,263.33807625174205,289.1927422247504
2023-11-08,1803.7632888999387,2805.8601772301586,263.033514143489,294.13411419166897
2023-11-09,1804.003240697297,2797.3076930376183,263.2569531965539,287.7854331791067
2023-11-10,1852.885022573507,2815.836994292207,256.40250816770566,288.04466017047645
2023-11-11,1818.9682769965868,2766.4572473672706,250.67915422541913,299.95107613900893
2023-11-12,1742.8689031059816,2808.153794568576,246.60090958152352,303.44207853327373
2023-11-13,1756.5676282154595,2784.1772909884467,241.35728193512782,306.3431526388999
2023-11-14,1748.437625722406,2821.975011097322,240.95698698685482,318.0956779251297
2023-11-15,1785.0382590997247,2866.480205085177,238.1877295394056,326.2830325770363
2023-11-16,1781.27526193513,2831.006282948856,239.82687527181506,330.1567990128059
2023-11-17,1760.755125548297,2769.4857220375557,243.0837220851369,328.2754863046168
2023-11-18,1758.9664948347333,2857.0786203800817,246.05165622079187,328.29066037035153
2023-11-19,1798.7424636822384,2847.5348660262243,244.16371749279023,327.9867785552262
2023-11-20,1820.4708601604036,2861.7995407635467,245.6796585244626,325.52679811477253
2023-11-21,1734.8433772936626,2891.1661345793277,250.94431565394902,327.0736966669844
2023-11-22,1742.1717840971612,2820.984464497895,253.31717410766592,329.5408992785633
